site,code,date,nox,no2,no,o3,pm2.5,ws,wd,air_temp
London Eltham,LON6,2019-01-13 14:00:00,22.12172479213833,18.417793825815572,2.415641680222689,46.11920635299744,5.047190607746838,4.712716330231091,293.2192526918897,6.586689116280871
London Eltham,LON6,2019-01-13 15:00:00,22.081493530980445,18.476021037173737,2.351428687454196,46.09879543159198,5.084906302773067,4.69529913154352,293.29275525558387,6.566565259441224
London Eltham,LON6,2019-01-13 16:00:00,21.97252840776859,18.47584832330836,2.2804761336897688,46.08177148118216,5.079635611549592,4.67038141198645,293.30624670739564,6.548703585442873
London Eltham,LON6,2019-01-13 17:00:00,21.838339484617492,18.465372178284895,2.1997926431733026,46.07099316717324,5.0909688850323365,4.649035925595971,293.47756687021166,6.534339952467007
London Eltham,LON6,2019-01-13 18:00:00,21.657996320846177,18.41355700699934,2.1159687915545278,46.072959967120376,5.140372214193046,4.626471689258427,293.81163766442324,6.5259011889349905
London Eltham,LON6,2019-01-13 19:00:00,21.533633121252013,18.388179005495147,2.0514122028893027,46.052529107863535,5.151280492037538,4.604049061670817,293.9917418044466,6.5196678631112155
London Eltham,LON6,2019-01-13 20:00:00,21.57851463729973,18.440279809404117,2.046703888985686,45.96276101817581,5.199308895093971,4.5766713135548525,294.05924344327974,6.514504056004018
London Eltham,LON6,2019-01-13 21:00:00,21.799908818880837,18.54727415626736,2.121313423780881,45.81883174820621,5.229742410971583,4.534684488589038,293.8946767982383,6.506791122009622
London Eltham,LON6,2019-01-13 22:00:00,21.99972542282136,18.666345951708387,2.17397378924014,45.68036319808677,5.268449875412693,4.490950252302325,293.6224034865755,6.4978657054410585
London Eltham,LON6,2019-01-13 23:00:00,22.269301536249593,18.834253353746284,2.2402803898037966,45.526226913775076,5.228131187969983,4.450782998140042,293.30109018399196,6.487767612585699
London Eltham,LON6,2019-01-14 00:00:00,22.55296337953316,18.986224015876704,2.326167101316886,45.38699234633395,5.280250322259439,4.414232695696969,292.92317674488135,6.476736528109985
London Eltham,LON6,2019-01-14 01:00:00,22.759155085767375,19.120801970747532,2.372872404991712,45.287318163404635,5.2976136554177335,4.381149436188783,292.54143749808424,6.455287884149287
London Eltham,LON6,2019-01-14 02:00:00,23.066105462914802,19.31968434109255,2.4433524045549637,45.15583725648196,5.37332894052388,4.355058701567996,291.91845961513536,6.433828738104259
London Eltham,LON6,2019-01-14 03:00:00,23.48678144887253,19.54742529776374,2.5691813558407883,44.98199359774217,5.447752638646521,4.335518387962214,290.8668105338141,6.423399152038832
London Eltham,LON6,2019-01-14 04:00:00,23.89657857444476,19.773679627086057,2.6888848626767166,44.741426760224755,5.651098568834683,4.328822292874315,290.10187563826764,6.40925978937985
London Eltham,LON6,2019-01-14 05:00:00,24.365182430805636,19.926538641379658,2.894808293914544,44.58997244451188,5.725987238271387,4.314198140451808,289.7495246111808,6.4047808198037135
London Eltham,LON6,2019-01-14 06:00:00,24.300622837776885,19.85217493418512,2.901202355802613,44.74965731217704,5.7435995724612505,4.294118493999407,289.38791819881146,6.402518467573973
London Eltham,LON6,2019-01-14 07:00:00,24.122982753388975,19.733376031397643,2.862827171486272,45.0280331911421,5.720196016319998,4.2724467654410265,288.8838383084401,6.405475651253725
London Eltham,LON6,2019-01-14 08:00:00,24.040307019983512,19.68200281471802,2.842412228345213,45.279973840628166,5.792904317540078,4.247881035097295,288.47943234528896,6.4106216725729555
London Eltham,LON6,2019-01-14 09:00:00,24.16055542355509,19.81240871358484,2.83578761637552,45.3876139852689,5.751117201564896,4.212188685188191,288.1217267796925,6.404131723237047
London Eltham,LON6,2019-01-14 10:00:00,24.129899914002138,19.80052188952371,2.8235470599212036,45.72515021134476,5.73472666631432,4.176973502562035,287.6143793859884,6.386957935761978
London Eltham,LON6,2019-01-14 11:00:00,24.373153352786698,20.022065054325108,2.8377061691110015,45.86849133001998,5.74776347950764,4.144185487134148,286.7202498817379,6.354060495390959
London Eltham,LON6,2019-01-14 12:00:00,24.962053478115564,20.56263907896749,2.8692235625989952,45.71863325591596,5.811508929310195,4.118734363326443,286.1808796002652,6.320750085962133
London Eltham,LON6,2019-01-14 13:00:00,25.078051489879225,20.808349468223028,2.7846273103995034,45.499759668607325,5.842891867488478,4.09555897343657,285.0145735051607,6.306407965320292
London Eltham,LON6,2019-01-14 14:00:00,26.13948137189545,21.420612127913984,3.077566522789716,45.41922617845982,5.938319564872573,4.065094967636719,283.5605766998279,6.281814624658094
London Eltham,LON6,2019-01-14 15:00:00,26.380075289057324,21.61023048650455,3.110812000470762,45.401083802346314,5.9483036592964735,4.038870754911934,281.84645038008074,6.25141295381037
London Eltham,LON6,2019-01-14 16:00:00,26.589179310605754,21.768896997768543,3.1437064169926217,45.34137429414878,5.945107637892549,4.009149348106933,280.3053787609477,6.2099266717345625
London Eltham,LON6,2019-01-14 17:00:00,26.779675375649024,21.92153680234078,3.1683955209421812,45.257035842037475,5.930556830671863,3.9829137863555344,278.94548181688555,6.190784929167758
London Eltham,LON6,2019-01-14 18:00:00,26.8719631193413,21.96674616637456,3.199099228912561,45.19976004292206,5.95152136242287,3.9424460370707926,277.4839062332154,6.184396443517507
London Eltham,LON6,2019-01-14 19:00:00,26.867989265218664,21.957328580576405,3.2026494841281434,45.14541701894854,5.934857942368303,3.889447776690265,275.829784249813,6.178242391491535
London Eltham,LON6,2019-01-14 20:00:00,26.977877046703387,22.037222145068373,3.2222113015205105,44.91856069474587,6.028585826587868,3.8415767355102566,274.32042502940703,6.197908052555393
London Eltham,LON6,2019-01-14 21:00:00,27.161155983054083,22.177669643106082,3.2501453496659014,44.563800239362074,6.162558883659874,3.7929788484618863,272.8046160047295,6.207977857538456
London Eltham,LON6,2019-01-14 22:00:00,27.340743441601553,22.32539323589994,3.27092648272933,44.21932051390702,6.276219215762831,3.7495266439558312,271.5274009542268,6.215615244281097
