site,code,date,nox,no2,no,o3,pm2.5,ws,wd,air_temp
London Harlington,HRL,2018-12-13 08:00:00,106.99831395769056,46.091979023302784,39.72207777010072,11.250309755906914,16.53719857746918,3.334164804803887,86.90356749025523,1.180472729304917
London Harlington,HRL,2018-12-13 09:00:00,104.89343378311209,45.479642766336525,38.74866597399404,11.559080385315331,16.664564813945578,3.3491863425461723,87.21371267310145,1.088362674236767
London Harlington,HRL,2018-12-13 10:00:00,103.53178940997445,44.88903749581758,38.24580746894746,11.781553008511857,16.783308901864924,3.3590200200203824,87.66233291942598,1.0092801159968108
London Harlington,HRL,2018-12-13 11:00:00,102.52492323234638,44.62516567873617,37.761239075167104,11.75795824105417,16.92555826369386,3.3872286185172156,88.2928562111855,0.9520379972182617
London Harlington,HRL,2018-12-13 12:00:00,102.22812248501207,44.78103293748475,37.46601670823985,11.460725305347655,17.086717822538496,3.4540960669680505,89.83799823493649,0.9234604706623969
London Harlington,HRL,2018-12-13 13:00:00,101.97674878195568,44.98966648630087,37.166007738257534,11.182067989883596,17.234356328938777,3.5220132156860053,90.589425247991,0.9100836948361686
London Harlington,HRL,2018-12-13 14:00:00,101.43384576379266,45.127968724995576,36.72173714359784,10.891570121570727,17.379230373376096,3.5892360411193174,91.5791387951712,0.8977821969340493
London Harlington,HRL,2018-12-13 15:00:00,100.74210990861522,45.03245586428138,36.33289064515247,10.707003013948732,17.504210214455778,3.6540222136007836,92.71104937839219,0.8843198799371086
London Harlington,HRL,2018-12-13 16:00:00,99.87874154867872,44.806810306154354,35.9169787462762,10.608963082368263,17.60833897170345,3.712250850752049,93.69285705812567,0.8714333143050155
London Harlington,HRL,2018-12-13 17:00:00,98.94527543722647,44.30225102657663,35.637253027431086,10.742757466637414,17.684661929429147,3.7644506139469662,94.5738726774348,0.8428752674216896
London Harlington,HRL,2018-12-13 18:00:00,97.88126154282007,43.55995183650044,35.42743621057106,11.049597053555612,17.76922877773666,3.8061847113351517,94.99660714917142,0.8211911735059614
London Harlington,HRL,2018-12-13 19:00:00,97.44004954019952,42.87254288807045,35.58800160773151,11.42064272887207,17.853620363195656,3.8533685435457015,95.27682562640301,0.7999840774847358
London Harlington,HRL,2018-12-13 20:00:00,98.55802506640893,42.47387219259834,36.57713246581803,11.78191475642628,17.968297896696416,3.9166615567799976,95.51289367990927,0.7811836526584933
London Harlington,HRL,2018-12-13 21:00:00,102.31157221809087,42.46434842959941,39.03134330660439,11.997508198493941,18.089121998641104,3.9776564768201523,96.18740749269075,0.7594865158315871
London Harlington,HRL,2018-12-13 22:00:00,106.83145343640464,42.4962910629762,41.95830054010585,12.17560176347111,18.21521443561585,4.014423765876456,96.7997692928833,0.7295255937485963
London Harlington,HRL,2018-12-13 23:00:00,108.12038586459872,42.289741988778566,42.93362811951118,12.40239172250803,18.2836070357117,4.047698434340888,97.83451357559898,0.7047875953442446
London Harlington,HRL,2018-12-14 00:00:00,108.4061562572739,42.12502779552291,43.22742643065295,12.704418462894427,18.316731942759766,4.084110346414711,98.57195774092857,0.6747350341060945
London Harlington,HRL,2018-12-14 01:00:00,107.93797629384896,41.82721526865673,43.116315610566346,13.049257638596826,18.305965944443503,4.120949794953639,99.74287916331689,0.6415345577857664
London Harlington,HRL,2018-12-14 02:00:00,107.92727592926632,41.69757806512432,43.19388412836897,13.32016195092073,18.29580511687926,4.169785164618518,101.43351570819826,0.6110163476797242
London Harlington,HRL,2018-12-14 03:00:00,108.14259219243517,41.672579899004674,43.350613144168626,13.602704935460569,18.1931553427588,4.2049310673658145,102.86313294110168,0.583433639530964
London Harlington,HRL,2018-12-14 04:00:00,107.84296285252702,41.604536395010996,43.19957675963913,13.872012426581524,18.07458701907784,4.21779053084481,104.2296682187882,0.556251196305751
London Harlington,HRL,2018-12-14 05:00:00,109.13463295526743,41.92336692327216,43.834046190464086,13.942984452452977,18.001101953211162,4.240114574350534,105.53442024255621,0.53209741868909
London Harlington,HRL,2018-12-14 06:00:00,110.84231067685137,42.39619679025429,44.63939294709757,13.758791205754319,18.033727514945618,4.269203654046098,106.82584054782754,0.5163891801427201
London Harlington,HRL,2018-12-14 07:00:00,112.27119210379585,42.71789811651465,45.36147693344555,13.758495351846628,18.10343040589839,4.312972784354925,108.1777843650637,0.5110847806163322
London Harlington,HRL,2018-12-14 08:00:00,113.5498423649463,43.054888389548154,45.97561158385912,13.6853936618303,18.18332114018037,4.344258493558974,108.9897475942171,0.5093136549114652
London Harlington,HRL,2018-12-14 09:00:00,114.31407820523242,43.188317093024864,46.38701337077274,13.729378856947756,18.264958550637377,4.386428427446643,108.24432591012352,0.5110317620293366
London Harlington,HRL,2018-12-14 10:00:00,115.12745634476875,43.444802129102584,46.75020960104546,13.71722109727116,18.333337958760204,4.423541777120299,111.545919008559,0.5252976578655937
London Harlington,HRL,2018-12-14 11:00:00,116.211531819914,44.20791402988111,46.95953657674101,13.294410387543513,18.365633965088534,4.456509174923996,111.3372429317989,0.5636627882354044
London Harlington,HRL,2018-12-14 12:00:00,117.04789798796483,44.87064651260727,47.07277746083304,12.92356992837648,18.389927564406907,4.444614886872155,111.807351458983,0.6095746825234376
London Harlington,HRL,2018-12-14 13:00:00,117.75766775152769,45.51040501851258,47.11843758560246,12.53667087206895,18.41420365742827,4.428855493011815,112.50757132519976,0.6622539844397088
London Harlington,HRL,2018-12-14 14:00:00,118.09275935169,45.935328044850465,47.05985120009087,12.3200160945658,18.41079955416229,4.416226905999509,113.19124752900086,0.7157172161343006
London Harlington,HRL,2018-12-14 15:00:00,118.11569742822182,46.13977624547736,46.94147340959866,12.338885709238728,18.377351140569896,4.408973014723189,114.06402053661107,0.7715230901871859
London Harlington,HRL,2018-12-14 16:00:00,117.91101947193796,46.20874885787413,46.76300316325677,12.517880355647737,18.296488634874255,4.40805442112167,115.01500798662,0.8315377592275259
London Harlington,HRL,2018-12-14 17:00:00,117.57421942510065,46.21425069787308,46.53975970884495,12.764686975484288,18.212805913005056,4.411550937648053,116.18101866825555,0.8964414872980468
London Harlington,HRL,2018-12-14 18:00:00,116.51929123014169,45.80727527476282,46.11717586668107,13.358358817144591,18.134172967627755,4.425301384410104,117.61213092367935,0.9694006528227243
London Harlington,HRL,2018-12-14 19:00:00,114.50509218006442,45.30626763342276,45.13029807483083,13.893641915143375,18.064428349522544,4.436912454962085,119.2296507717711,1.0513157248381955
London Harlington,HRL,2018-12-14 20:00:00,112.16150252896797,44.757439778683704,43.95978503388148,14.33518829277496,18.00280885020097,4.4524448682902396,121.01758624831939,1.1319856223073301
London Harlington,HRL,2018-12-14 21:00:00,110.89586274260257,44.476216935112404,43.31776513150867,14.723199244709193,17.921576364543963,4.451188852882666,122.87883643676334,1.2067845158619002
London Harlington,HRL,2018-12-14 22:00:00,109.85562249799537,44.28105244360819,42.766621201937156,15.06513758545385,17.805501835316875,4.472266536122853,125.01073990566874,1.2947396414718757
London Harlington,HRL,2018-12-14 23:00:00,108.78491732278309,44.061990168497765,42.21119422900902,15.364141976450542,17.705433991852182,4.50232062185712,127.36998538172567,1.3883194801801495
London Harlington,HRL,2018-12-15 00:00:00,107.69278850675731,43.784142005000824,41.680134197648655,15.740937824951386,17.533141703600517,4.546153950391095,130.59283554577704,1.4857356286592571
London Harlington,HRL,2018-12-15 01:00:00,106.41019762899096,43.452741622325455,41.05978397009756,16.28360511007078,17.299953557066043,4.5833074451290265,134.1611524512518,1.5795168702427305
London Harlington,HRL,2018-12-15 02:00:00,104.53222252137985,42.792649599729394,40.2655013139684,17.19026361627877,17.00107141755445,4.599362421846578,137.49281521915952,1.6821894813149365
London Harlington,HRL,2018-12-15 03:00:00,102.58406764781773,42.02608619151554,39.49488744253977,18.22196113588488,16.654898289000606,4.606035480104347,140.5848336350713,1.786392686483276
London Harlington,HRL,2018-12-15 04:00:00,101.47429596417592,41.62176144701907,39.03480698578859,19.070513683060227,16.294180747640315,4.613165209641795,143.22534593351912,1.8712669748399875
London Harlington,HRL,2018-12-15 05:00:00,99.15585857439233,40.971026931115894,37.947159466700015,19.82208843260864,15.926379895955286,4.623353755933117,145.6138664777972,1.9426359215317177
